CASE_ID,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_AGE,VICTIM_SEX,severity_1_4
6955090,1,1,34,M,2
6955090,1,2,31,M,1
6955090,2,2,16,F,1
6955094,1,4,23,M,2
6956391,1,1,33,M,2
6956882,1,1,44,M,1
6956883,1,2,33,M,1
6956883,1,2,57,F,1
6956883,2,2,46,M,1
6956886,1,2,34,M,1
6956886,2,2,16,F,1
6956886,3,1,18,M,1
6956886,4,2,64,F,1
6956890,1,4,30,M,2
6956898,1,1,69,F,1
6956898,1,1,41,F,1
6956898,2,2,22,M,1
6956898,3,2,3,F,1
6956902,1,1,19,M,3
6956902,2,2,16,M,1
6956910,1,3,36,M,2
6956918,1,2,17,F,1
6956918,1,1,51,M,1
6956918,2,2,51,F,1
6956926,1,2,10,M,1
6956926,1,2,27,F,1
6956926,2,2,8,M,1
6956926,3,1,44,F,1
6956929,1,2,3,F,1
6956933,1,2,47,F,1
6956933,2,2,46,M,1
6956934,1,1,24,M,1
6956938,1,4,20,M,1
6956953,1,2,14,F,1
6956957,1,2,45,F,1
6956974,1,1,25,M,2
6956974,1,2,9,-,1
6956974,2,2,20,M,2
6957045,1,2,22,F,1
6957045,2,1,48,M,1
6957048,1,2,2,F,1
6957048,1,2,68,F,1
6957048,2,2,26,F,1
6957052,1,1,51,F,1
6957054,1,1,34,M,1
6957054,2,2,57,F,1
6957054,3,2,33,F,1
6957054,4,2,70,M,1
6957056,1,1,17,F,1
6957060,1,4,34,F,2
6957060,1,2,30,M,1
6957060,2,2,2,M,1
6957061,1,1,80,F,1
6957061,1,1,55,F,2
6957061,1,2,47,F,1
6957061,2,2,81,M,2
6957061,2,2,19,M,2
6957069,1,2,54,M,1
6957069,2,1,20,M,1
6957070,1,2,14,F,1
6957070,1,1,43,F,1
6957070,1,1,22,M,1
6957070,2,2,2,F,1
6957070,2,2,11,F,1
6957070,2,2,8,F,1
6957070,3,2,3,M,1
6957070,3,2,5,M,1
6957070,3,2,10,M,1
6957070,4,2,0,M,1
6957070,5,2,3,M,1
6957073,1,2,9,F,1
6957073,2,2,8,M,1
6957073,3,2,7,M,1
6957073,4,1,27,F,1
6957077,1,1,27,M,1
6957077,1,1,46,F,1
6957077,2,2,19,M,1
6957077,3,2,17,M,1
6957081,1,1,37,M,1
6957084,1,2,37,F,1
6957085,1,2,14,M,1
6957085,1,1,42,M,1
6957085,2,2,51,F,1
6957085,2,2,50,F,1
6957089,1,2,25,M,1
6957089,1,1,52,F,1
6957089,2,2,12,F,1
6957091,1,2,46,M,1
6957091,2,1,16,M,1
6957093,1,1,18,F,1
6957093,2,2,1,M,1
6957093,3,2,2,M,1
6957093,4,2,1,-,1
6957095,1,1,18,F,1
6957097,1,2,83,M,1
6957097,1,1,35,F,2
6957099,1,2,4,M,1
6957099,1,1,19,F,1
6957099,2,2,1,M,1
6957103,1,1,15,M,1
6957103,1,2,32,M,1
6957107,1,1,34,F,1
6957107,1,1,46,M,1
6957111,1,2,74,F,1
6957113,1,1,71,F,1
6957113,1,2,106,F,1
6957115,1,2,12,M,1
6957115,1,1,36,M,2
6957117,1,2,39,F,3
6957118,1,1,38,M,1
6957119,1,1,32,F,1
6957134,1,1,69,F,1
6957166,1,2,33,F,1
6957166,2,1,25,-,1
6957206,1,1,49,M,3
6957238,1,1,20,-,2
6957732,1,2,18,M,1
6957732,1,2,11,F,1
6957732,2,2,3,F,1
6957732,3,2,56,F,1
6957733,1,1,64,M,2
6957735,1,4,49,M,2
6957736,1,1,64,M,1
6957738,1,1,83,M,1
6957738,1,1,64,M,1
6958055,1,1,55,F,1
6958055,2,2,55,M,1
6958572,1,2,12,F,1
6958572,1,2,18,F,1
6958572,2,2,14,F,2
6958606,1,2,3,F,1
6958753,1,1,77,M,1
6958753,2,2,75,F,1
6958964,1,1,19,M,1
6959051,1,1,18,M,3
6959062,1,1,26,F,1
6959066,1,1,42,F,1
6959070,1,1,56,M,2
6959222,1,1,24,M,2
6959222,1,1,43,M,1
6959222,2,2,46,M,1
6959222,3,2,56,F,1
6959250,1,2,24,F,1
6959250,2,2,6,M,1
6959254,1,1,53,F,1
6959254,2,2,15,F,1
6959262,1,2,12,M,2
6959423,1,2,1,M,1
6959427,1,1,55,F,1
6959430,1,2,76,M,1
6959430,1,2,69,F,2
6959434,1,1,26,F,1
6960091,1,1,50,M,1
6960091,2,2,77,M,1
6960091,3,2,76,F,1
6960144,1,1,26,M,1
6960148,1,1,19,M,2
6960188,1,1,66,M,2
6960329,1,2,5,F,1
6960329,2,2,5,F,1
6960329,3,2,2,F,1
6960337,1,2,60,M,1
6960337,1,2,27,M,2
6960337,2,2,65,F,1
6960337,2,1,61,F,2
6960337,3,1,62,F,1
6960341,1,1,62,F,1
6960341,1,1,37,M,2
6960341,2,2,2,F,1
6960358,1,1,29,M,1
6960358,1,1,49,M,1
6960362,1,2,17,M,1
6960362,2,1,25,M,2
6960370,1,4,14,F,2
6960553,1,1,59,F,2
6960557,1,1,51,M,1
6960557,1,2,49,F,1
6960654,1,2,47,F,1
6960662,1,1,37,M,1
6960662,1,2,47,M,1
6960668,1,2,47,F,1
6960678,1,1,30,F,2
6960681,1,2,22,F,1
6960681,1,1,36,M,1
6960681,2,2,37,F,1
6960685,1,1,61,M,2
6960689,1,1,40,M,1
6960689,1,1,38,M,2
6960689,2,2,21,F,1
6960708,1,3,76,-,3
6960716,1,1,44,M,1
6960716,2,2,68,F,1
6960947,1,1,41,F,1
6960947,1,1,77,F,1
6960959,1,1,29,M,1
6960959,1,1,39,M,1
6961097,1,2,52,F,1
6961105,1,1,23,M,1
6961125,1,1,21,M,2
6961129,1,1,32,F,3
6961137,1,3,6,M,1
6961141,1,2,2,M,1
6961141,1,2,16,F,1
6961141,1,1,28,M,1
6961173,1,4,79,M,1
6961177,1,2,12,F,2
6961177,2,2,2,F,1
6961177,3,2,11,M,1
6961185,1,1,33,M,2
6961193,1,1,34,M,2
6961202,1,1,19,M,2
6961210,1,4,25,M,2
6961218,1,2,15,F,1
6961218,1,3,10,F,2
6961236,1,2,9,F,1
6961236,2,2,2,F,1
6961236,3,2,5,F,1
6961236,4,1,68,M,1
6961236,5,2,29,M,1
6961240,1,2,47,F,1
6961244,1,2,72,F,1
6961244,1,2,13,M,1
6961244,2,2,52,F,1
6961244,2,2,11,F,1
6961248,1,1,19,M,1
6961252,1,1,17,M,2
6961312,1,1,36,F,1
6961320,1,1,23,F,2
6961320,1,2,26,M,1
6961320,2,2,22,F,2
6961320,2,2,5,M,1
6961320,3,2,2,F,1
6961336,1,1,62,M,2
6961336,2,2,38,F,1
6961377,1,1,18,M,1
6961386,1,2,67,M,1
6961386,1,1,34,M,1
6961390,1,1,49,M,2
6961394,1,3,55,M,2
6961398,1,2,59,F,1
6961402,1,1,33,F,1
6961406,1,2,27,F,1
6961410,1,1,62,F,1
6961414,1,1,34,M,1
6961418,1,1,30,F,1
6961422,1,2,30,M,1
6961422,2,2,16,F,1
6961422,3,1,14,M,2
6961426,1,2,19,M,1
6961426,2,2,19,F,1
6961426,3,2,15,M,1
6961426,4,2,19,F,1
6961434,1,2,9,F,1
6961434,2,2,12,F,1
6961434,3,2,12,M,1
6961434,4,2,11,M,1
6961438,1,1,21,M,2
6961438,1,1,27,M,2
6961508,1,1,42,-,3
6961657,1,1,39,M,2
6961842,1,1,59,M,1
6961851,1,1,43,M,1
6961855,1,1,21,M,2
6961855,1,1,25,F,1
6961859,1,1,65,F,1
6961863,1,2,36,F,1
6961863,1,2,30,F,1
6961863,2,2,12,F,1
6961863,2,2,16,F,1
6961873,1,1,43,F,1
6961877,1,1,40,F,1
6961877,1,2,16,M,1
6961878,1,1,27,M,1
6961878,2,2,55,M,1
6961878,3,2,51,F,1
6961882,1,2,32,M,1
6961882,1,1,61,M,2
6961883,1,1,22,F,1
6961883,1,2,53,F,1
6961886,1,1,44,M,2
6961886,2,2,62,F,1
6961889,1,1,52,M,2
6961893,1,1,24,M,2
6961893,2,2,28,F,1
6961893,3,2,0,F,1
6961895,1,1,57,M,2
6961895,1,1,28,M,1
6961900,1,1,22,M,2
6961902,1,1,43,M,2
6961907,1,1,23,F,1
6961907,1,1,51,F,1
6961907,1,1,25,F,1
6961908,1,1,50,F,1
6961908,1,1,42,F,1
6961953,1,1,25,M,2
6961953,1,1,36,M,1
6962230,1,3,78,M,1
6962231,1,1,39,F,1
6962231,2,2,40,M,1
6962233,1,2,7,F,2
6962233,1,2,21,F,2
6962234,1,1,24,M,1
6962234,1,1,31,F,1
6962234,2,2,72,F,1
6962234,3,2,14,F,1
6962235,1,3,6,F,2
6962235,1,2,37,F,1
6962235,2,2,17,F,1
6962235,3,2,15,M,1
6962235,4,2,2,F,1
6962235,5,2,4,F,1
6962236,1,1,73,F,1
6962236,1,1,40,F,1
6962236,2,2,2,F,1
6962236,3,2,49,F,1
6962241,1,2,63,F,2
6962241,1,1,18,M,2
6962241,2,2,3,M,1
6962241,2,2,17,M,2
6962241,3,1,41,F,1
6962264,1,2,18,M,1
6962264,1,2,1,F,1
6962264,2,1,29,F,1
6962280,1,1,26,M,1
6962393,1,2,74,M,1
6962400,1,2,30,M,1
6962400,1,1,25,F,2
6962482,1,1,22,F,1
6962482,1,1,22,M,1
6962533,1,2,15,M,1
6962533,2,2,2,M,1
6962535,1,2,50,F,1
6962537,1,2,64,F,3
6962539,1,3,17,-,2
6962561,1,2,26,M,2
6962561,2,1,23,M,2
6962562,1,3,28,M,2
6962562,1,2,16,M,1
6962562,2,2,16,F,1
6962564,1,1,18,M,1
6962564,1,1,70,F,1
6962564,2,2,16,F,1
6962566,1,2,41,F,2
6962566,2,2,20,M,1
6962570,1,1,25,F,1
6962570,2,2,0,M,1
6962574,1,1,33,F,1
6962574,1,2,1,M,1
6962574,1,1,92,M,1
6962576,1,1,22,F,1
6962576,1,1,40,M,1
6962578,1,2,19,F,2
6962578,2,1,24,F,2
6962579,1,1,26,M,2
6962580,1,1,35,F,1
6962580,2,2,11,F,1
6962580,3,2,998,F,1
6962580,4,2,6,F,1
6962584,1,1,67,M,2
6962584,1,1,71,F,1
6962584,2,2,14,F,1
6962588,1,1,47,M,1
6962596,1,3,16,M,2
6962627,1,1,26,M,1
6962769,1,1,21,-,1
6962773,1,1,33,F,2
6962789,1,1,84,F,2
6962807,1,3,30,M,1
6962816,1,1,84,F,1
6962816,1,2,54,M,1
6962820,1,1,22,M,2
6963101,1,2,41,F,1
6963138,1,2,16,F,1
6963138,1,2,17,F,1
6963138,2,2,16,M,1
6963142,1,1,26,F,2
6963147,1,4,24,M,2
6963174,1,2,27,F,1
6963176,1,1,42,F,1
6963176,1,1,19,F,1
6963176,2,2,4,M,1
6963177,1,1,58,F,1
6963177,1,2,12,M,2
6963177,1,1,64,M,1
6963177,2,1,29,F,1
6963177,2,2,20,M,1
6963178,1,1,20,M,2
6963178,1,1,39,F,1
6963178,2,2,16,F,1
6963180,1,3,54,M,2
6963182,1,1,22,F,2
6963200,1,3,47,M,2
6963280,1,2,15,M,1
6963280,1,2,28,F,1
6963280,2,2,18,-,1
6963280,2,2,5,F,1
6963516,1,3,62,M,1
6963520,1,1,51,F,2
6964678,1,3,17,M,3
6964682,1,2,31,M,1
6964682,1,2,76,F,1
6964682,2,2,53,M,1
6964682,3,2,55,F,1
6964682,4,2,11,M,1
6964686,1,1,44,M,1
6964698,1,1,16,M,1
6964698,1,1,68,M,1
6964698,2,2,15,M,1
6964749,1,1,85,M,2
6964801,1,1,37,F,1
6964805,1,2,40,F,2
6965320,1,1,30,F,1
6965320,2,2,37,M,1
6965324,1,2,11,F,2
6965324,1,1,32,F,2
6965324,2,2,6,F,1
6965324,3,2,6,F,1
6965364,1,1,64,M,1
6965368,1,1,60,M,1
6965383,1,1,38,F,1
6965383,2,2,16,F,1
6965387,1,1,30,F,1
6965391,1,3,37,F,1
6965395,1,1,19,M,1
6965395,1,1,61,F,2
6965395,2,2,63,F,1
6965399,1,4,9,M,2
6965399,1,2,11,M,1
6965399,2,2,4,F,1
6965403,1,1,54,M,1
6965407,1,3,59,M,2
6965411,1,3,18,M,2
6965415,1,2,25,F,1
6965415,1,1,23,F,1
6965415,2,2,4,F,1
6965415,3,2,4,F,1
6965419,1,1,46,F,1
6965423,1,4,51,M,3
6965427,1,1,65,F,1
6965427,1,1,19,M,1
6965427,2,2,19,F,1
6965431,1,4,51,M,2
6965435,1,2,59,F,1
6965435,1,1,59,F,1
6965439,1,1,44,F,3
6965439,1,2,3,M,1
6965439,1,1,36,F,1
6965585,1,1,46,F,1
6965585,2,2,75,F,1
6965589,1,1,55,M,2
6965589,1,1,23,M,1
6965654,1,2,27,M,1
6965654,2,2,28,F,1
6965654,3,2,26,M,1
6965654,4,2,24,F,1
6965658,1,2,19,F,1
6965662,1,1,56,F,2
6965666,1,1,27,F,1
6965689,1,2,58,F,1
6965689,2,2,81,F,1
6965693,1,2,18,M,1
6966090,1,1,25,M,2
6966094,1,1,61,M,2
6966114,1,1,37,M,1
6966118,1,3,15,M,2
6966122,1,1,23,M,2
6966137,1,1,24,F,1
6966138,1,1,36,F,1
6966138,1,1,42,M,1
6966141,1,2,40,F,1
6966141,1,2,17,F,1
6966145,1,1,59,M,1
6966149,1,1,29,F,1
6966195,1,1,31,F,1
6966626,1,1,46,M,1
6966644,1,1,35,M,2
6966668,1,1,30,F,1
6966668,2,2,10,M,1
6966668,3,2,9,F,1
6966672,1,1,26,F,1
6966684,1,1,34,M,2
6966684,1,1,44,F,2
6966684,2,2,6,F,1
6966684,3,2,3,F,1
6966688,1,2,2,F,2
6966688,1,1,61,F,1
6966692,1,2,19,F,1
6966696,1,4,12,F,3
6966700,1,1,65,M,1
6967414,1,1,27,M,2
6967414,1,1,65,M,1
6968787,1,1,56,F,2
6968788,1,1,49,M,2
6968788,1,1,74,F,1
6968788,2,2,14,M,1
6968789,1,2,45,F,1
6968789,1,1,20,M,2
6968789,2,2,5,F,1
6968790,1,2,14,M,1
6968790,1,2,5,M,1
6968790,2,2,19,M,1
6968790,2,2,9,F,1
6968790,3,2,1,M,1
6968790,4,2,12,M,1
6968790,5,2,2,F,1
6968790,6,1,41,F,1
6968791,1,1,62,M,1
6968791,2,2,63,F,1
6968792,1,2,20,F,1
6968792,1,1,24,M,2
6968792,2,2,25,M,1
6969353,1,1,64,F,2
6969353,1,1,47,M,1
6969353,1,1,57,F,1
6969357,1,1,21,M,3
6969968,1,1,26,M,1
6970220,1,1,19,M,2
6970220,1,2,19,F,1
6970224,1,2,18,F,1
6970224,1,1,45,M,2
6970747,1,1,23,M,1
6970747,2,2,21,F,1
6970818,1,1,26,F,2
6970818,1,1,69,F,2
6970874,1,1,18,F,1
6970874,1,1,44,M,1
6970874,2,2,53,M,1
6970948,1,3,23,F,2
6971336,1,1,29,M,1
6971336,1,1,22,M,1
6971722,1,1,72,M,1
6971722,1,1,35,M,1
6971730,1,2,31,F,1
6971730,2,2,19,F,1
6971738,1,1,35,F,1
6971738,2,2,62,F,1
6971764,1,1,33,M,2
6971768,1,1,53,F,1
6971768,2,2,98,M,1
6971768,3,2,15,M,1
6971772,1,1,54,-,1
6971772,1,1,36,-,1
6971776,1,1,40,F,1
6971776,2,2,17,F,1
6971780,1,4,59,M,2
6971788,1,1,21,F,1
6971800,1,1,72,F,1
6971804,1,2,22,M,1
6971804,1,1,33,M,1
6971804,2,2,21,M,1
6971804,2,2,30,F,1
6971815,1,1,31,M,2
6971819,1,1,46,F,1
6971820,1,2,43,F,1
6971823,1,1,18,F,2
6971823,1,1,32,M,1
6971823,2,2,28,F,1
6971828,1,4,30,M,1
6971831,1,1,21,F,2
6971836,1,1,27,F,1
6971840,1,1,30,M,2
6971853,1,1,37,F,1
6971853,1,1,31,M,2
6971853,2,2,10,F,1
6971853,3,2,7,M,1
6971994,1,1,41,M,2
6971994,1,2,58,F,1
6972002,1,1,29,M,1
6972003,1,2,31,F,1
6972006,1,2,59,F,1
6972006,1,2,7,F,1
6972006,2,2,9,F,1
6972007,1,1,20,M,1
6972007,2,2,21,M,1
6972008,1,1,38,F,2
6972010,1,1,22,M,1
6972011,1,2,18,F,1
6972012,1,1,29,M,2
6972012,1,1,48,M,2
6972012,2,2,13,M,1
6972015,1,3,34,F,3
6972016,1,1,34,M,1
6972016,1,1,26,F,1
6972019,1,2,19,F,1
6972019,1,2,68,F,1
6972020,1,1,47,F,1
6972022,1,2,21,F,1
6972023,1,1,19,F,2
6972024,1,1,31,M,1
6972024,1,1,31,F,1
6972026,1,1,44,F,2
6972027,1,2,22,F,1
6972027,1,1,18,F,1
6972028,1,4,45,F,2
6972031,1,1,52,M,1
6972032,1,1,31,F,1
6972032,2,2,4,M,1
6972035,1,1,19,F,1
6972035,1,1,18,M,1
6972036,1,2,21,F,1
6972036,1,4,48,M,1
6972039,1,1,62,M,1
6972040,1,2,12,F,1
6972043,1,1,24,F,1
6972044,1,1,20,F,1
6972047,1,1,43,M,1
6972051,1,3,28,M,2
6972055,1,1,23,M,1
6972059,1,2,35,M,2
6972063,1,2,14,M,1
6972067,1,4,21,M,1
6972067,1,2,1,M,1
6972071,1,1,26,F,1
6972075,1,1,40,F,1
6972075,2,2,19,M,1
6972075,3,2,9,M,1
6972075,4,2,11,F,1
6972079,1,1,53,M,1
6972079,1,1,24,M,1
6972079,2,2,24,M,1
6972307,1,2,4,F,1
6972307,2,2,4,F,1
6972333,1,2,60,F,2
6972333,2,1,34,F,1
6972333,3,2,1,M,1
6972337,1,2,16,F,1
6972484,1,1,20,M,1
6972484,2,2,19,F,1
6972484,3,2,20,M,1
6972488,1,4,18,F,2
6972492,1,1,36,F,1
6972492,2,2,31,F,1
6972496,1,1,20,M,2
6972496,1,2,45,F,1
6972500,1,1,62,M,2
6972504,1,2,22,M,1
6972504,1,2,9,F,1
6972504,1,2,25,F,1
6972504,2,2,10,F,1
6972508,1,2,50,F,2
6972508,2,2,17,F,1
6972508,3,2,14,M,1
6972512,1,1,21,M,1
6972512,1,1,28,F,1
6972516,1,4,32,M,1
6972518,1,1,16,F,1
6972518,1,2,15,F,1
6972518,2,1,47,F,1
6972520,1,2,7,F,1
6972520,2,2,33,M,1
6972524,1,1,70,M,1
6972528,1,3,66,M,2
6972532,1,1,70,M,2
6972536,1,2,43,F,1
6972536,2,2,19,M,1
6972536,3,2,19,F,1
6972543,1,2,38,F,1
6972543,2,2,22,F,1
6972543,3,2,2,F,1
6972547,1,4,55,M,2
6972551,1,1,58,F,1
6972551,2,2,998,F,1
6972559,1,1,26,F,1
6972811,1,1,18,F,1
6972811,2,2,18,F,1
6973906,1,1,23,F,1
6973907,1,1,25,M,2
6973907,1,2,998,M,1
6973907,1,1,21,F,1
6973907,1,2,22,M,1
6973908,1,4,24,M,1
6973909,1,1,69,F,1
6974286,1,1,30,M,1
6974286,1,1,24,M,1
6974287,1,3,10,M,3
6974288,1,1,40,F,1
6974288,1,2,3,F,1
6974289,1,2,39,M,1
6974289,1,1,66,M,1
6974447,1,3,25,M,2
6975290,1,1,48,F,2
6975290,1,2,25,M,1
6975290,2,2,12,F,2
6975357,1,1,30,M,2
6975917,1,1,19,F,2
6975968,1,2,72,M,1
6975968,2,2,61,F,1
6975975,1,1,25,M,3
6975975,1,1,84,M,1
6976000,1,1,32,M,1
6976482,1,1,22,M,1
6976483,1,1,23,-,1
6976483,1,2,29,-,1
6976483,1,2,18,-,1
6976483,2,2,25,-,1
6976551,1,3,50,M,1
6976649,1,1,25,M,2
6976976,1,2,37,M,1
6976976,1,2,17,F,1
6976976,2,1,58,M,1
6977056,1,2,21,F,1
6977056,2,1,24,M,2
6977337,1,2,28,M,1
6977453,1,1,29,M,1
6977453,1,1,28,F,1
6977453,2,2,22,M,1
6977695,1,1,25,F,2
6977695,2,2,24,M,1
6977766,1,1,22,M,1
6977766,1,1,44,M,1
6977770,1,1,36,M,3
6977770,1,1,56,M,1
6977778,1,2,0,F,2
6977778,2,2,3,M,1
6977778,3,1,26,M,2
6977778,4,2,21,F,1
6977781,1,2,17,F,2
6977781,2,1,25,F,3
6977790,1,2,31,M,1
6977790,1,1,34,F,1
6977794,1,1,41,M,1
6977801,1,2,53,M,1
6977801,1,1,49,F,1
6977801,2,2,37,F,1
6977810,1,1,39,F,1
6977810,2,2,2,F,1
6977826,1,1,49,M,1
6977830,1,2,29,F,1
6977830,2,2,5,M,1
6977830,3,2,8,F,1
6977830,4,2,6,M,1
6977837,1,2,20,F,1
6977837,2,2,45,F,1
6977837,3,2,80,M,1
6977837,4,2,71,F,1
6977841,1,2,17,F,1
6977841,1,2,62,F,1
6977849,1,1,51,M,1
6977850,1,1,72,M,2
6977850,1,1,66,M,1
6977850,1,1,64,M,1
6977850,2,2,63,F,1
6977853,1,1,39,M,1
6977853,2,2,12,F,1
6977854,1,1,30,M,1
6977854,2,2,20,F,1
6977861,1,1,23,M,1
6977866,1,1,21,M,2
6977869,1,1,54,M,1
6977870,1,1,23,M,1
6977873,1,1,78,F,2
6977877,1,1,47,F,1
6977877,1,1,66,M,1
6977877,1,2,48,F,1
6977889,1,2,32,F,1
6977889,1,2,22,F,2
6977889,2,2,39,F,1
6977889,2,1,30,F,2
6977889,3,2,27,F,2
6977897,1,2,75,F,1
6977897,1,1,20,F,1
6977897,1,2,32,F,1
6977897,1,2,23,F,1
6977897,1,2,41,F,1
6977897,2,2,3,F,1
6978107,1,2,14,F,1
6978107,1,2,17,F,1
6978107,2,2,20,M,1
6978107,2,2,17,F,1
6978151,1,2,4,F,1
6978151,2,2,9,M,1
6978151,3,1,30,F,1
6978205,1,1,46,F,1
6978205,1,1,41,F,1
6978358,1,1,23,M,1
6978362,1,2,19,M,1
6978362,2,2,15,F,1
6978366,1,2,36,M,1
6978366,1,1,52,F,1
6978410,1,2,46,M,2
6978410,2,2,18,M,1
6978410,3,2,14,F,2
6978410,4,2,14,M,2
6978415,1,1,55,M,1
6978415,1,2,21,F,1
6978505,1,1,42,F,1
6978596,1,2,23,M,1
6978596,2,2,22,M,1
6978596,3,1,60,-,2
6978597,1,2,7,M,1
6978597,2,2,8,F,1
6978599,1,1,69,M,1
6978605,1,1,25,M,3
6978605,1,2,26,F,1
6978605,2,2,58,M,1
6978605,3,2,30,M,1
6978606,1,1,31,F,1
6978606,1,1,34,M,1
6978606,2,2,51,F,1
6978707,1,1,24,M,2
6978707,2,2,3,-,1
6978707,3,2,2,F,1
6978708,1,1,22,M,1
6978709,1,1,22,M,2
6979718,1,1,37,M,2
6979719,1,2,21,M,2
6979719,1,1,47,M,1
6979763,1,2,14,F,1
6979764,1,1,60,F,1
6979767,1,2,61,F,1
6979768,1,1,24,F,1
6979771,1,2,53,F,1
6979771,1,1,50,F,1
6979772,1,1,33,M,2
6979775,1,1,33,M,1
6979775,2,2,24,M,1
6979776,1,1,29,F,1
6979776,1,2,37,F,1
6979776,2,2,7,F,1
6979776,3,2,9,F,1
6979779,1,1,53,M,1
6979779,2,2,36,F,1
6979779,3,2,73,M,1
6979780,1,1,34,M,2
6979783,1,1,20,M,2
6979783,1,1,53,F,2
6979784,1,2,21,M,1
6979787,1,1,60,M,2
6979788,1,2,20,M,2
6979788,1,2,24,F,1
6979788,1,2,20,F,1
6979788,2,2,24,F,1
6979788,2,2,1,F,1
6979788,3,2,10,F,1
6979788,3,2,1,F,1
6979788,4,2,6,F,1
6979788,5,2,5,F,1
6979791,1,1,65,M,1
6979791,1,2,30,F,1
6979791,1,1,29,M,1
6979791,2,1,33,F,1
6979792,1,1,41,F,1
6979792,2,2,67,F,1
6979792,3,2,59,M,1
6979795,1,2,12,M,1
6979795,1,1,34,M,2
6979795,2,2,35,F,1
6979795,3,2,25,F,1
6979796,1,1,27,M,1
6979800,1,2,46,F,1
6979800,2,2,17,F,1
6979804,1,1,48,F,1
6979804,2,2,43,F,1
6979804,3,2,50,M,1
6979807,1,2,17,F,1
6979807,1,1,46,F,1
6979807,2,2,55,M,1
6979808,1,1,67,F,1
6979808,1,1,42,F,1
6979808,2,2,18,F,1
6979808,3,2,5,F,2
6979811,1,1,32,M,3
6979812,1,1,47,M,1
6979812,2,2,5,M,1
6979815,1,1,34,M,2
6979816,1,3,26,M,2
6979819,1,1,26,F,2
6979819,1,1,19,F,2
6979819,1,2,11,F,1
6979819,2,2,6,M,1
6979819,2,2,19,F,1
6979819,3,2,1,M,1
6979819,3,2,19,F,1
6979819,4,2,6,M,1
6979820,1,1,26,F,1
6979820,1,2,29,M,1
6979820,1,2,52,F,3
6979820,1,2,59,M,1
6979820,2,2,58,F,1
6979820,2,2,35,M,1
6979820,3,2,25,F,1
6979820,3,2,64,F,1
6979823,1,4,55,M,1
6979824,1,3,7,F,2
6979827,1,1,23,M,2
6979827,2,2,28,M,1
6979828,1,2,17,F,1
6979828,2,1,17,M,2
6979828,3,2,18,F,2
6979828,4,2,18,M,2
6979828,5,2,18,F,2
6979831,1,2,61,F,1
6979832,1,1,39,F,1
6979832,2,2,3,M,1
6979832,3,2,2,F,1
6979835,1,1,31,F,1
6979836,1,1,69,M,1
6979836,1,1,39,F,1
6979836,2,2,65,F,1
6979836,2,2,13,F,1
6979839,1,2,28,M,1
6979839,2,2,7,F,1
6979840,1,1,56,F,2
6979840,1,1,52,M,1
6979841,1,2,30,F,1
6979841,2,2,10,F,1
6979841,3,2,0,M,1
6979841,4,2,8,F,1
6979845,1,1,49,F,2
6979849,1,1,23,M,1
6979853,1,1,20,F,1
6979853,1,1,30,M,1
6979853,2,2,19,F,1
6979857,1,1,25,M,1
6979861,1,1,48,F,1
6979865,1,1,22,F,1
6979865,2,2,28,M,1
6979869,1,1,69,M,1
6979869,2,2,67,F,1
6979873,1,1,46,F,1
6979873,2,2,44,M,1
6979877,1,1,25,M,2
6979881,1,2,16,F,1
6979881,2,2,47,F,1
6979881,3,2,45,M,1
6979885,1,1,30,M,2
6979885,1,2,9,M,1
6979889,1,2,49,F,1
6979893,1,2,12,M,1
6979893,1,1,33,F,1
6979893,2,2,14,F,2
6979901,1,2,26,F,1
6979901,1,2,57,M,1
6979901,2,2,7,F,1
6979901,3,2,6,M,1
6979905,1,1,51,F,1
6979908,1,1,32,M,3
6979909,1,1,34,M,1
6979913,1,1,47,M,1
6979917,1,1,20,M,1
6979998,1,1,61,M,2
6979998,1,2,48,F,1
6979998,2,1,59,M,1
6980171,1,1,22,M,1
6980171,2,2,20,M,1
6980171,3,2,25,F,1
6980171,4,2,18,M,1
6980171,5,2,18,F,1
6980175,1,4,51,M,2
6980179,1,1,56,F,1
6980198,1,2,59,F,1
6980198,1,1,54,F,1
6980198,2,2,21,M,1
6980204,1,1,46,M,1
6980208,1,2,9,F,1
6980208,1,1,71,F,1
6980208,2,2,7,F,1
6980208,2,2,52,F,1
6980208,3,2,4,F,1
6980277,1,3,12,M,2
6980281,1,1,24,M,1
6980283,1,1,27,F,1
6980283,1,1,54,M,1
6980287,1,3,28,F,1
6980288,1,2,49,M,1
6980288,2,1,42,F,1
6980292,1,2,35,F,1
6980292,1,2,27,F,1
6980292,2,2,9,M,1
6980292,2,1,28,F,1
6980292,3,2,10,F,1
6980296,1,2,14,F,1
6980296,2,2,31,M,1
6980300,1,1,31,M,1
6980774,1,4,18,M,1
6980783,1,1,53,F,1
6980783,1,2,69,F,1
6980783,2,1,70,M,1
6980791,1,1,73,F,2
6980856,1,2,28,M,1
6980856,1,1,65,M,2
6980856,2,2,5,F,1
6980856,3,2,8,M,1
6980856,4,2,9,M,1
6980887,1,2,10,M,1
6980887,2,2,4,F,1
6980887,3,2,41,F,1
6980887,4,2,6,F,1
6980899,1,2,17,M,1
6980907,1,1,20,M,1
6980907,1,1,23,F,1
6980907,1,2,53,M,1
6980919,1,1,54,F,2
6980934,1,2,29,M,3
6980934,2,2,43,F,1
